airline_id,flight_number,departure_datetime,arrival_datetime,booking_status,cabin_class,fare,loyalty_points,flight_duration_hours,is_window_seat,is_aisle_seat,is_reward_program_member
3,1102,2023-06-16 23:13:12,2023-03-24 07:12:59,Pending,First,897.04,0,5.63,True,False,False
14,8453,2023-08-14 05:24:30,2023-07-12 16:08:17,Pending,Business,245.16,0,7.97,False,True,False
10,3032,2023-09-15 17:11:11,2023-04-17 15:58:42,Pending,First,528.14,0,4.26,True,True,True
16,7172,2023-01-16 01:55:31,2023-10-30 06:55:02,Pending,Business,643.1,0,8.62,True,True,False
7,2534,2023-05-24 22:45:54,2023-12-25 11:24:45,Confirmed,Economy,539.71,0,6.62,False,False,False
4,8197,2023-01-12 03:26:50,2023-03-13 08:12:42,Pending,Business,658.65,4467,10.38,False,False,False
11,5570,2023-08-01 03:13:40,2023-02-20 23:59:40,Pending,First,864.42,0,9.23,True,False,False
16,7706,2023-09-06 12:00:02,2023-04-03 10:23:36,Confirmed,Economy,137.38,2095,1.22,False,True,False
4,1434,2023-05-30 22:13:14,2023-02-09 08:45:48,Pending,First,404.14,0,11.7,False,False,True
17,9246,2023-07-21 19:57:47,2023-12-02 11:42:21,Cancelled,First,530.1,0,5.31,True,True,False
13,9503,2023-11-24 04:15:29,2023-04-14 02:59:29,Pending,Business,547.07,4831,2.93,True,True,True
11,8256,2023-07-15 17:17:21,2023-03-28 06:41:33,Cancelled,Economy,61.63,3655,10.84,False,True,False
3,7461,2023-10-26 03:43:31,2023-04-25 06:34:46,Pending,Business,598.11,0,8.03,False,True,True
9,5083,2023-04-19 22:00:02,2023-04-18 20:53:07,Confirmed,Business,711.07,0,8.58,True,True,True
6,6996,2023-08-13 05:34:00,2023-10-11 13:39:59,Cancelled,First,420.16,0,2.62,False,False,True
11,5852,2023-10-20 08:27:09,2023-06-08 11:57:10,Pending,Business,917.64,0,9.52,False,True,False
16,3512,2023-06-28 23:00:06,2023-02-25 18:42:03,Confirmed,Business,696.4,0,9.32,False,True,True
19,6528,2023-08-05 07:26:45,2023-08-26 16:51:48,Confirmed,Economy,648.76,0,11.78,False,False,True
5,2263,2023-09-11 18:46:23,2023-11-19 12:49:10,Confirmed,First,244.96,0,8.44,True,True,True
14,6951,2023-03-28 16:54:49,2023-11-08 02:31:01,Pending,Economy,982.05,3825,2.06,False,True,True
17,3747,2023-08-18 22:17:35,2023-06-04 15:25:16,Pending,Business,491.82,0,5.17,True,False,False
3,8280,2023-12-07 05:13:47,2023-08-27 17:50:25,Confirmed,First,83.35,0,2.03,False,False,True
4,2093,2023-02-07 17:58:47,2023-04-05 07:49:15,Confirmed,Business,120.37,0,6.91,False,False,False
16,4763,2023-06-18 00:31:36,2023-03-20 11:11:34,Cancelled,Business,369.18,0,3.53,False,True,True
16,8351,2023-10-29 05:22:26,2023-05-11 17:51:48,Cancelled,Economy,89.21,0,1.64,False,True,True
4,1232,2023-03-24 13:00:27,2023-05-17 14:26:06,Cancelled,First,210.09,0,6.52,True,True,True
19,3101,2023-01-31 23:37:51,2023-11-06 15:12:40,Cancelled,First,693.96,0,5.48,False,True,False
17,3028,2023-04-18 22:00:57,2023-02-06 13:50:36,Confirmed,Business,375.46,0,2.27,False,True,True
13,7233,2023-05-28 14:17:58,2023-01-05 02:59:08,Cancelled,Economy,441.27,4982,10.87,False,False,False
1,8926,2023-08-16 03:27:28,2023-04-03 06:53:46,Confirmed,Business,955.1,0,5.38,False,True,False
12,2929,2023-11-08 14:42:49,2023-08-21 23:22:24,Pending,Economy,663.33,0,8.42,False,True,True
4,9599,2023-08-11 07:26:48,2023-12-08 18:32:16,Cancelled,Business,327.22,0,1.3,True,False,False
11,4340,2023-01-27 17:25:49,2023-08-06 11:18:06,Pending,Business,373.73,0,2.2,True,True,False
5,2977,2023-10-26 01:27:50,2023-04-11 03:53:53,Cancelled,First,948.24,0,9.38,False,True,True
2,3413,2023-02-05 04:08:41,2023-09-03 13:02:47,Cancelled,Economy,473.63,389,3.81,True,False,True
17,9026,2023-05-29 09:29:33,2023-02-13 23:11:42,Confirmed,First,465.46,0,8.16,True,False,True
8,6418,2023-06-07 02:27:47,2023-11-05 19:39:22,Cancelled,First,311.1,378,10.4,False,False,False
6,7025,2023-04-10 14:04:44,2023-09-30 03:35:52,Cancelled,First,354.72,0,10.36,True,False,False
9,5937,2023-03-28 13:55:42,2023-04-30 12:34:34,Confirmed,Business,770.41,0,8.73,True,True,False
13,4597,2023-09-14 04:45:30,2023-02-13 13:56:42,Confirmed,First,822.18,0,9.05,False,False,False
11,2378,2023-05-09 06:00:27,2023-03-17 12:22:35,Pending,First,281.41,2071,1.83,True,True,False
16,1620,2023-07-22 23:35:06,2023-02-12 02:48:54,Pending,Business,941.85,4889,9.39,False,False,True
16,1929,2023-11-29 22:53:30,2023-03-05 14:41:20,Pending,Business,352.01,166,2.47,False,True,True
2,7544,2023-07-10 20:07:01,2023-05-31 17:43:07,Confirmed,Business,724.55,0,8.84,False,True,True
10,8572,2023-08-14 11:33:02,2023-12-29 17:18:52,Cancelled,First,637.77,0,7.49,True,False,False
12,6826,2023-10-11 23:16:17,2023-08-19 00:23:51,Confirmed,Economy,78.2,4093,2.07,False,True,True
8,1974,2023-10-04 19:06:28,2023-02-05 15:27:02,Confirmed,Business,868.27,0,6.33,False,False,False
11,2689,2023-08-23 08:38:13,2023-03-02 06:04:12,Pending,Economy,649.68,2952,9.25,False,True,True
10,5671,2023-01-10 19:34:58,2023-11-04 22:48:27,Confirmed,Business,600.39,0,5.35,False,False,True
13,7920,2023-09-18 15:44:58,2023-02-02 04:29:40,Cancelled,First,574.57,3288,11.17,False,True,True
17,7776,2023-12-08 01:51:55,2023-03-13 15:06:03,Pending,First,681.86,0,8.21,True,False,False
7,9917,2023-07-09 01:02:28,2023-11-05 16:07:50,Pending,Business,128.35,0,2.58,True,True,False
3,9353,2023-02-04 03:59:56,2023-06-27 00:50:17,Pending,Business,769.62,0,3.05,False,False,False
13,8784,2023-01-24 19:37:03,2023-02-04 13:28:47,Cancelled,Business,340.14,0,4.12,False,True,True
19,1658,2023-07-11 02:16:23,2023-06-29 16:20:58,Confirmed,Business,450.54,2201,10.38,True,True,False
7,3897,2023-06-11 09:33:30,2023-12-24 03:09:35,Pending,Business,89.24,0,9.84,True,True,True
9,6668,2023-05-15 07:43:48,2023-04-29 01:09:53,Confirmed,First,180.76,0,8.16,False,True,True
19,7225,2023-10-12 16:21:31,2023-08-09 03:55:04,Pending,First,816.61,0,9.06,True,True,False
13,3542,2023-01-01 10:33:29,2023-10-28 12:44:49,Cancelled,Business,398.28,0,10.07,True,False,False
8,4205,2023-11-29 00:51:46,2023-05-18 01:06:57,Confirmed,Business,740.98,0,8.89,False,False,False
18,5044,2023-01-07 19:24:24,2023-09-18 23:41:56,Cancelled,Business,404.5,2794,6.14,False,True,False
2,4433,2023-02-16 23:19:22,2023-08-07 15:22:53,Confirmed,First,874.87,1536,4.47,False,True,True
18,7711,2023-01-15 23:07:46,2023-05-06 09:16:14,Pending,Business,515.81,0,10.62,True,True,False
18,8384,2023-06-15 17:31:13,2023-01-01 14:11:51,Pending,First,355.93,0,7.51,True,False,False
11,1877,2023-07-07 00:58:13,2023-04-08 21:48:47,Cancelled,First,799.74,4416,5.25,False,True,False
1,2091,2023-12-07 15:17:43,2023-02-13 11:16:43,Pending,Economy,590.39,1594,5.35,False,True,True
14,4059,2023-06-18 02:45:57,2023-02-20 07:15:20,Pending,Business,585.65,0,5.69,False,False,True
16,8007,2023-04-27 23:16:32,2023-02-23 02:52:53,Pending,Business,736.44,1201,3.93,True,False,False
11,6262,2023-05-14 02:21:27,2023-10-17 18:05:40,Cancelled,Business,988.53,0,3.5,True,False,True
1,8513,2023-04-17 00:54:24,2023-06-05 22:24:16,Confirmed,First,402.85,2555,7.18,False,False,True
7,2674,2023-05-01 08:13:44,2023-12-17 12:46:31,Confirmed,Business,556.67,0,1.33,True,True,False
16,3826,2023-07-13 03:06:47,2023-11-10 19:37:06,Pending,First,331.35,0,1.56,False,True,True
14,4052,2023-04-20 18:52:37,2023-04-26 06:29:31,Cancelled,Economy,418.53,0,10.53,True,True,False
15,1313,2023-02-23 16:58:54,2023-12-23 09:17:32,Cancelled,Business,109.23,0,3.41,True,True,True
14,9921,2023-03-17 02:07:45,2023-07-06 08:50:25,Pending,Business,428.74,1369,1.37,True,True,False
11,1383,2023-05-12 22:21:12,2023-12-22 09:23:02,Cancelled,First,235.34,3762,11.9,True,True,False
16,6884,2023-08-31 07:48:23,2023-02-07 03:47:45,Pending,Business,628.33,0,3.26,True,False,False
19,2812,2023-01-10 15:30:04,2023-07-27 23:28:45,Cancelled,First,90.81,0,6.26,False,False,True
17,3324,2023-05-04 04:56:19,2023-08-05 16:28:46,Cancelled,First,172.4,0,10.33,True,True,False
6,6248,2023-02-18 18:26:39,2023-10-03 05:24:16,Cancelled,Economy,560.45,0,8.9,False,False,False
11,4429,2023-12-28 03:13:53,2023-05-05 05:01:46,Cancelled,Economy,439.0,0,4.76,False,True,False
17,4291,2023-03-23 07:00:28,2023-08-16 19:19:26,Confirmed,Business,438.34,0,2.68,False,True,False
9,8173,2023-10-03 00:38:05,2023-09-04 06:44:30,Pending,First,564.38,4038,7.67,False,False,False
18,5846,2023-06-04 19:19:42,2023-01-20 06:45:16,Pending,First,269.77,4059,5.95,False,True,False
17,7767,2023-01-03 11:22:45,2023-06-20 14:05:05,Pending,First,186.92,0,1.55,False,True,False
12,1227,2023-02-26 21:55:44,2023-01-29 11:24:05,Confirmed,First,131.96,4914,5.97,True,True,False
5,7073,2023-10-25 01:35:28,2023-11-19 22:01:53,Cancelled,First,885.62,0,2.65,False,False,False
11,6704,2023-09-04 01:34:38,2023-07-20 18:46:08,Pending,Economy,785.81,0,7.36,False,False,False
4,9203,2023-03-13 17:58:52,2023-10-22 21:18:56,Pending,First,402.92,0,11.94,True,False,False
4,8765,2023-08-17 06:19:17,2023-01-17 07:02:05,Cancelled,Economy,311.61,0,1.82,True,False,False
3,2522,2023-01-06 20:36:52,2023-03-17 03:31:31,Cancelled,Business,543.16,0,8.35,True,True,True
17,1691,2023-01-13 11:27:39,2023-03-22 12:46:47,Pending,Business,130.6,840,11.57,True,False,False
7,2739,2023-04-13 22:50:07,2023-02-22 17:32:37,Cancelled,Economy,921.69,0,4.38,False,True,False
4,2525,2023-12-17 13:39:05,2023-07-11 23:35:11,Confirmed,First,597.52,484,7.81,False,False,True
13,1069,2023-07-22 09:48:45,2023-02-04 07:48:51,Cancelled,First,934.58,0,11.79,True,False,True
12,7251,2023-11-17 14:43:14,2023-10-03 04:23:17,Pending,Business,948.34,1694,7.72,True,True,False
1,4123,2023-04-29 06:31:17,2023-04-01 19:00:53,Confirmed,Business,568.02,0,10.31,False,False,True
19,5724,2023-08-27 11:32:35,2023-12-22 09:22:32,Cancelled,Business,522.76,0,11.85,False,True,True
18,8649,2023-09-28 12:08:45,2023-07-31 03:25:03,Cancelled,First,337.67,3140,11.07,True,False,False
11,2287,2023-08-04 23:25:15,2023-01-29 13:58:43,Cancelled,Business,827.77,0,10.87,True,False,False
3,9767,2023-01-04 15:22:13,2023-10-15 10:50:13,Cancelled,Economy,949.42,0,9.11,True,True,True
17,5954,2023-12-02 17:44:35,2023-11-14 03:23:26,Confirmed,First,217.7,0,5.8,True,False,True
12,1744,2023-10-18 09:18:06,2023-10-11 02:52:41,Confirmed,Economy,794.57,0,6.74,True,True,False
10,7275,2023-12-21 11:46:24,2023-04-27 20:06:56,Pending,Business,223.69,0,2.26,True,True,True
8,5576,2023-04-01 17:45:08,2023-11-17 19:01:26,Confirmed,Business,219.79,0,3.96,False,False,True
15,6076,2023-08-23 12:40:55,2023-06-26 23:51:50,Confirmed,First,299.54,0,3.91,False,True,True
5,1941,2023-07-27 01:48:21,2023-12-25 01:20:10,Cancelled,Economy,707.22,0,5.91,True,True,False
4,6050,2023-01-06 17:03:37,2023-03-02 01:45:04,Cancelled,Business,116.64,0,8.85,True,False,True
19,1767,2023-08-02 20:49:44,2023-01-03 07:13:43,Cancelled,Economy,353.82,3676,2.75,False,False,False
4,3438,2023-09-28 09:45:07,2023-08-16 04:49:49,Pending,First,548.66,0,7.57,True,True,False
15,9819,2023-04-09 20:38:17,2023-02-16 11:31:16,Confirmed,First,806.86,0,11.09,True,True,True
17,1376,2023-01-29 04:44:24,2023-04-28 00:56:12,Confirmed,Economy,366.87,0,4.74,True,False,True
12,1089,2023-08-26 15:15:19,2023-12-24 10:42:06,Confirmed,Economy,523.16,0,5.18,False,True,True
3,7066,2023-12-30 10:11:14,2023-07-04 05:21:50,Pending,Business,647.78,0,2.67,True,False,False
10,6575,2023-05-17 12:29:17,2023-12-03 18:51:20,Cancelled,Business,293.52,532,8.25,True,True,True
15,3655,2023-04-04 22:23:17,2023-11-03 02:01:43,Pending,Economy,933.41,4777,6.97,True,False,False
10,2515,2023-04-18 11:10:43,2023-02-27 19:35:14,Cancelled,Economy,393.69,0,9.26,True,True,True
18,4017,2023-12-18 11:05:04,2023-11-03 06:40:16,Pending,First,760.05,0,11.63,True,False,True
1,8811,2023-08-08 23:59:59,2023-12-11 12:34:58,Pending,Economy,683.81,0,9.04,False,True,False
3,8343,2023-01-10 06:32:56,2023-05-02 01:40:13,Confirmed,First,659.65,3111,2.96,False,True,True
12,2573,2023-06-12 16:24:19,2023-12-22 05:40:33,Pending,First,437.97,0,9.41,False,False,True
1,6597,2023-11-03 04:08:26,2023-06-02 02:23:45,Confirmed,First,872.27,0,10.12,True,True,False
3,4926,2023-04-06 00:16:36,2023-05-22 03:00:42,Confirmed,Business,794.64,0,9.42,True,True,False
3,4796,2023-01-01 15:48:18,2023-11-19 03:38:06,Confirmed,Business,585.72,4423,11.54,False,True,False
5,9823,2023-02-01 06:02:43,2023-04-01 19:07:47,Cancelled,Business,347.42,0,2.72,True,True,False
19,2232,2023-11-08 13:59:56,2023-11-13 18:24:01,Confirmed,Business,581.13,0,4.47,True,True,False
1,3264,2023-09-04 09:00:40,2023-08-06 06:09:59,Pending,First,132.42,1086,4.77,False,False,False
4,3047,2023-03-19 00:37:18,2023-12-11 07:11:00,Pending,First,564.68,2284,8.09,False,False,False
4,1535,2023-06-02 09:06:39,2023-08-15 01:56:32,Cancelled,Economy,714.43,0,9.45,True,False,True
17,8884,2023-08-03 02:39:18,2023-12-29 02:47:17,Pending,Business,925.13,4351,4.62,False,True,False
14,7881,2023-09-18 08:40:23,2023-02-20 10:07:55,Confirmed,Economy,732.2,0,11.8,True,False,True
18,8378,2023-10-01 16:09:54,2023-02-12 04:28:22,Confirmed,First,272.63,0,10.21,False,True,False
1,4097,2023-05-20 03:47:26,2023-11-07 10:11:43,Pending,Economy,99.12,2146,5.68,True,False,False
16,4073,2023-12-11 04:59:30,2023-09-10 10:37:16,Cancelled,Economy,321.19,0,2.65,False,False,True
3,2025,2023-02-19 20:31:58,2023-10-30 09:07:27,Pending,Business,427.1,0,5.66,False,False,True
9,3051,2023-02-22 07:50:39,2023-04-15 13:34:56,Cancelled,Economy,63.45,1016,9.19,True,True,True
4,4621,2023-10-14 18:07:57,2023-03-14 21:19:56,Pending,First,948.72,0,3.93,True,False,False
5,5563,2023-03-02 18:09:26,2023-03-26 00:37:31,Pending,First,606.1,3868,5.14,False,True,False
11,9392,2023-03-14 06:19:19,2023-09-24 22:44:34,Pending,Economy,947.85,0,2.55,True,True,False
9,5403,2023-03-04 22:55:41,2023-02-11 22:10:16,Pending,Economy,380.09,3836,10.38,True,True,True
3,4323,2023-09-23 21:23:48,2023-05-25 20:54:07,Cancelled,Business,731.78,0,10.37,False,True,True
6,4358,2023-04-08 10:10:08,2023-08-30 01:49:48,Cancelled,Business,659.7,0,3.57,False,True,False
11,7141,2023-12-16 23:21:54,2023-12-10 02:33:33,Confirmed,Business,282.24,0,6.76,False,True,True
9,6017,2023-01-09 00:23:00,2023-03-26 00:34:14,Confirmed,Business,309.92,0,1.38,False,True,False
15,7435,2023-07-21 16:30:26,2023-08-04 09:10:53,Cancelled,Economy,433.75,0,10.94,True,True,False
3,8321,2023-01-09 05:40:14,2023-09-16 03:31:08,Confirmed,Business,234.68,2841,10.6,False,False,False
1,3971,2023-01-28 10:39:25,2023-08-17 20:33:18,Pending,Economy,363.14,0,9.01,True,False,False
19,9777,2023-10-29 22:31:44,2023-11-17 09:50:35,Cancelled,Business,592.58,0,11.86,True,False,False
14,4345,2023-03-21 07:23:18,2023-01-26 00:14:59,Confirmed,Business,281.59,0,10.12,False,False,True
17,6816,2023-07-31 22:23:44,2023-04-25 17:39:10,Confirmed,Economy,322.74,0,4.36,True,False,False
14,5604,2023-07-30 19:18:49,2023-12-19 22:03:49,Pending,First,901.27,821,5.55,True,False,False
17,4424,2023-03-14 10:10:20,2023-05-26 02:53:25,Pending,First,498.17,3295,10.68,True,False,False
14,5100,2023-03-30 19:22:29,2023-12-07 13:42:06,Cancelled,Business,722.95,4535,6.83,True,True,True
12,9551,2023-10-30 04:43:01,2023-03-24 10:30:58,Confirmed,Business,305.98,1307,9.63,False,False,True
16,4477,2023-08-23 06:45:01,2023-06-09 09:08:17,Pending,First,616.12,0,3.75,False,False,False
1,8182,2023-03-27 17:19:18,2023-12-27 04:27:48,Pending,Economy,699.25,0,6.78,False,True,False
13,8440,2023-04-02 13:45:15,2023-01-15 18:08:07,Pending,First,338.18,4333,5.91,False,False,False
6,5658,2023-10-12 23:42:34,2023-07-23 19:27:46,Cancelled,Business,465.73,0,1.13,False,False,True
17,3812,2023-10-16 17:07:44,2023-11-04 15:42:44,Cancelled,Economy,850.63,0,2.17,True,True,False
12,1044,2023-01-06 03:43:22,2023-01-04 15:34:07,Cancelled,Economy,718.64,0,8.53,True,True,True
19,1633,2023-04-18 02:55:30,2023-10-18 19:16:34,Cancelled,First,899.31,0,8.87,False,True,False
6,7804,2023-03-29 22:36:56,2023-08-07 12:41:01,Cancelled,Business,225.83,0,5.04,False,False,True
7,3768,2023-07-21 22:59:45,2023-04-12 06:13:10,Confirmed,Economy,689.47,3268,2.22,False,True,True
1,9785,2023-05-14 01:33:01,2023-09-18 21:11:58,Pending,Economy,64.65,0,1.18,False,False,False
1,8875,2023-01-26 15:53:08,2023-08-22 05:44:47,Confirmed,First,278.93,0,8.76,True,False,False
5,2926,2023-09-18 19:34:26,2023-01-01 07:12:37,Pending,Business,105.66,0,7.52,False,True,True
6,1856,2023-03-27 19:36:11,2023-12-17 11:35:49,Cancelled,Economy,769.02,682,8.3,True,True,True
16,6988,2023-01-07 09:09:16,2023-12-24 16:53:52,Cancelled,First,529.99,1723,2.72,True,False,False
16,9743,2023-03-27 11:57:08,2023-09-20 01:50:41,Confirmed,Business,528.94,0,2.27,False,False,True
14,8847,2023-04-19 10:05:58,2023-12-16 01:31:01,Confirmed,First,436.03,0,6.01,False,True,False
1,5138,2023-06-16 03:56:47,2023-11-30 17:00:55,Cancelled,First,104.37,421,3.17,False,True,False
13,5274,2023-01-14 04:06:56,2023-03-10 06:43:48,Cancelled,First,774.03,4833,5.8,False,False,True
10,1606,2023-08-09 09:31:14,2023-04-13 04:31:07,Cancelled,Business,731.1,0,9.72,False,True,True
10,9863,2023-10-14 23:02:34,2023-02-09 08:03:16,Cancelled,Business,730.15,0,3.25,True,False,False
9,6022,2023-06-05 20:38:04,2023-11-28 08:52:15,Cancelled,Business,994.52,0,4.84,True,True,True
13,1016,2023-09-28 06:43:43,2023-06-07 11:48:40,Cancelled,Business,846.42,0,9.43,True,True,False
3,6734,2023-07-31 20:47:17,2023-10-03 20:16:53,Confirmed,Business,303.53,0,5.46,False,False,True
18,3873,2023-12-23 03:03:18,2023-02-01 02:36:12,Confirmed,First,188.35,0,7.29,False,False,True
2,8765,2023-08-11 12:02:49,2023-11-15 08:45:00,Cancelled,Economy,477.2,0,3.31,True,True,True
17,6149,2023-06-25 19:19:46,2023-01-30 18:05:40,Pending,Economy,841.21,0,10.57,True,True,True
19,6311,2023-10-19 13:50:27,2023-01-13 22:54:17,Cancelled,Economy,200.38,0,4.55,True,False,False
13,3484,2023-06-10 22:34:29,2023-12-08 23:30:29,Cancelled,First,787.1,0,6.1,False,False,True
13,7322,2023-03-22 12:03:48,2023-06-12 21:38:36,Pending,Business,942.41,0,3.17,True,True,True
1,9807,2023-01-15 00:07:38,2023-01-08 06:06:03,Pending,Economy,181.7,0,3.28,False,False,False
2,7777,2023-02-04 22:50:16,2023-06-04 01:46:23,Confirmed,First,698.93,0,5.82,False,True,True
1,4205,2023-07-27 00:18:20,2023-03-02 11:54:21,Confirmed,First,254.15,4607,3.15,False,True,False
5,5407,2023-03-05 08:27:07,2023-10-13 23:29:46,Confirmed,Business,995.88,0,11.93,False,True,False
3,4807,2023-02-23 04:27:28,2023-03-14 23:55:07,Cancelled,Business,896.81,0,7.18,True,False,False
7,9716,2023-08-09 18:40:14,2023-10-23 12:00:08,Cancelled,Economy,402.81,0,1.69,True,True,True
13,4173,2023-08-16 09:30:28,2023-02-10 01:05:58,Cancelled,First,91.67,3821,2.0,False,True,False
18,2473,2023-11-10 05:53:46,2023-07-02 14:30:33,Pending,Business,92.89,1298,6.08,True,True,True
7,4338,2023-06-23 03:44:32,2023-12-02 04:31:43,Pending,Business,517.82,3516,1.56,False,True,False
1,5557,2023-04-29 16:27:34,2023-01-18 15:23:30,Confirmed,Business,959.67,894,9.21,False,True,False
5,3412,2023-07-20 07:37:03,2023-08-14 09:53:45,Confirmed,Economy,853.95,358,8.78,False,True,True
17,3151,2023-02-05 07:42:28,2023-04-02 00:54:49,Confirmed,First,504.9,0,9.32,True,True,False
8,4182,2023-10-28 11:07:33,2023-12-10 00:19:00,Cancelled,Business,255.67,0,9.28,True,False,False
15,9619,2023-11-14 15:52:15,2023-02-19 23:33:55,Pending,Economy,113.01,1473,3.02,True,False,True
4,9162,2023-04-09 02:36:51,2023-06-18 20:57:30,Pending,Business,415.68,0,10.83,True,False,True
2,5564,2023-01-17 04:53:12,2023-04-11 05:14:28,Confirmed,Economy,825.56,0,10.2,False,False,True
5,2014,2023-04-01 08:50:05,2023-07-28 08:09:11,Cancelled,Business,510.85,0,6.92,True,True,False
1,2604,2023-10-11 17:18:42,2023-08-07 00:07:38,Confirmed,First,500.33,0,3.73,True,False,True
5,1869,2023-08-05 06:46:41,2023-09-16 09:34:53,Cancelled,Economy,502.15,0,10.94,False,True,False
6,7913,2023-04-03 05:19:18,2023-11-17 10:57:09,Pending,Business,250.75,0,9.44,False,True,True
2,3727,2023-09-05 05:08:44,2023-11-03 08:21:23,Cancelled,Business,820.88,0,1.05,False,False,True
1,3852,2023-01-24 12:39:29,2023-06-06 07:36:20,Confirmed,Business,765.56,0,5.35,True,True,False
4,3608,2023-06-22 14:53:00,2023-12-21 05:30:02,Confirmed,Economy,334.11,155,5.13,True,True,True
7,2273,2023-08-17 20:41:51,2023-01-26 04:06:14,Confirmed,Economy,224.57,0,7.53,True,False,True
1,8649,2023-03-21 18:48:21,2023-01-07 23:00:13,Pending,Business,799.43,0,3.78,True,True,False
1,2955,2023-04-05 08:55:22,2023-02-02 01:16:07,Pending,Economy,978.43,2935,10.87,True,True,False
8,9778,2023-10-06 18:59:19,2023-04-19 22:01:40,Cancelled,Business,181.88,0,2.66,False,False,True
16,9392,2023-08-02 17:12:50,2023-07-07 20:13:37,Cancelled,First,201.36,0,3.9,False,True,False
13,5549,2023-04-15 21:35:27,2023-10-31 08:46:45,Cancelled,Economy,610.76,0,3.61,False,False,False
18,9302,2023-02-19 14:33:38,2023-07-12 05:19:52,Confirmed,First,508.57,0,2.62,True,False,False
10,9100,2023-11-06 15:00:02,2023-06-12 22:38:58,Cancelled,Economy,194.4,0,4.93,True,True,True
12,3911,2023-07-21 20:28:32,2023-10-12 07:32:22,Confirmed,Economy,620.02,0,3.59,False,False,False
1,6868,2023-04-16 07:30:39,2023-12-23 12:23:51,Cancelled,First,71.76,0,6.6,False,False,False
10,6663,2023-06-03 02:37:28,2023-06-10 10:24:21,Cancelled,Economy,518.5,0,11.32,True,True,True
9,1554,2023-09-01 02:47:48,2023-03-15 11:48:27,Cancelled,Economy,160.14,0,1.52,False,False,False
3,9298,2023-07-11 14:28:40,2023-06-28 04:34:42,Cancelled,Economy,411.08,2345,9.58,False,False,False
19,4336,2023-04-29 20:42:28,2023-09-29 16:21:36,Pending,Economy,983.93,1006,10.15,False,True,True
9,7369,2023-04-21 02:33:26,2023-01-17 23:09:54,Confirmed,Business,399.79,0,1.81,True,False,False
10,3534,2023-05-31 05:08:32,2023-05-27 14:23:06,Cancelled,First,381.73,2573,4.94,True,False,False
19,3226,2023-11-23 16:13:12,2023-06-24 04:06:29,Cancelled,Business,462.49,390,10.44,False,True,True
16,4293,2023-08-19 08:28:16,2023-10-29 06:32:10,Confirmed,First,574.64,0,7.44,True,True,False
18,1166,2023-06-24 04:25:02,2023-12-22 21:03:31,Cancelled,Business,59.52,2086,7.04,True,False,False
14,4624,2023-07-02 22:16:03,2023-07-25 16:25:52,Pending,Business,825.46,984,4.66,False,False,False
3,3347,2023-01-18 01:58:46,2023-11-22 10:22:13,Confirmed,Economy,332.33,0,1.83,False,False,True
2,2404,2023-10-26 12:15:54,2023-11-30 22:13:20,Pending,First,854.58,3024,4.53,False,True,True
1,7178,2023-10-24 18:50:22,2023-08-05 14:30:03,Pending,Business,183.55,687,1.36,False,False,False
18,3774,2023-06-18 06:57:47,2023-07-15 16:29:43,Confirmed,Business,459.24,0,4.48,True,False,False
9,9760,2023-10-07 19:56:08,2023-10-03 16:03:14,Confirmed,Economy,988.52,0,11.18,True,False,False
13,4739,2023-06-20 14:37:36,2023-08-11 22:55:30,Pending,First,233.13,0,9.99,False,False,False
2,9018,2023-07-13 11:51:07,2023-11-22 04:42:53,Confirmed,Economy,536.34,3473,3.0,False,True,False
7,5464,2023-06-04 01:51:43,2023-09-22 03:59:44,Confirmed,First,355.55,0,5.53,True,True,True
16,8741,2023-08-01 11:59:25,2023-01-07 01:17:38,Confirmed,Business,665.08,0,9.54,True,False,True
19,8636,2023-09-05 11:50:36,2023-12-10 16:07:34,Cancelled,Economy,118.46,3536,11.6,False,True,True
15,9020,2023-02-23 06:28:58,2023-08-22 01:26:49,Cancelled,Business,815.06,0,7.23,False,False,False
11,8288,2023-03-04 04:11:26,2023-06-04 09:59:19,Pending,Economy,655.69,0,4.34,False,False,True
1,5094,2023-07-03 03:43:24,2023-06-11 22:54:34,Pending,Business,875.01,0,6.9,True,False,False
7,3930,2023-09-12 10:33:51,2023-07-12 01:48:31,Cancelled,First,772.47,0,11.52,True,True,False
8,1763,2023-06-03 21:08:53,2023-07-16 15:51:58,Pending,Business,179.92,0,8.96,True,True,False
10,4450,2023-11-26 13:25:46,2023-04-20 16:32:23,Pending,Economy,875.18,0,1.05,False,False,False
5,4395,2023-07-14 18:14:49,2023-03-11 22:59:30,Confirmed,Business,421.76,0,9.02,True,True,False
9,4719,2023-09-04 14:25:14,2023-06-03 19:36:04,Confirmed,First,515.92,0,8.77,False,True,True
1,5801,2023-04-07 09:47:26,2023-09-13 11:19:28,Confirmed,First,107.46,0,9.76,True,False,False
2,9412,2023-02-15 19:12:36,2023-01-22 01:28:30,Pending,Business,265.51,2121,9.06,True,False,True
19,2861,2023-05-27 16:53:22,2023-04-30 05:40:07,Pending,Economy,326.29,1062,3.97,False,False,False
14,1109,2023-02-12 03:52:57,2023-07-08 01:24:25,Pending,First,814.95,0,11.81,True,False,True
10,7549,2023-01-06 08:29:21,2023-09-13 12:29:05,Pending,Economy,501.29,0,7.95,True,False,False
9,9890,2023-12-24 00:57:04,2023-08-24 20:41:13,Confirmed,First,395.76,0,10.27,True,True,False
